id	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	otherCatalogNumbers	kingdom	phylum	class	order	family	scientificName	scientificNameAuthorship	genus	specificEpithet	taxonRank	infraspecificEpithet	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	taxonRemarks	identificationQualifier	typeStatus	recordedBy	recordedByID	associatedCollectors	recordNumber	eventDate	year	month	day	startDayOfYear	endDayOfYear	verbatimEventDate	occurrenceRemarks	habitat	substrate	verbatimAttributes	fieldNumber	informationWithheld	dataGeneralizations	dynamicProperties	associatedTaxa	reproductiveCondition	establishmentMeans	cultivationStatus	lifeStage	sex	individualCount	samplingProtocol	samplingEffort	preparations	country	stateProvince	county	municipality	locality	locationRemarks	localitySecurity	localitySecurityReason	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimCoordinates	georeferencedBy	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	verbatimElevation	disposition	language	recordEnteredBy	modified	sourcePrimaryKey-dbpk	collId	recordId	references
14840437	ASU	ASUHIC		PreservedSpecimen	3a0e5072-2645-472f-8a69-ec3a43677bb2		Teneb_base 2991, ASUC 10345	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes debilis	LeConte, 1858	Eleodes	debilis			A.D. Smith							Linda Draper		Oscar Francke, Mont A.Cazier		1974-00-00	1974	0	6			6-6..1974	found under cow chips												adult						USA	Texas	Brewster County		Paisano Pass, 13 mi. E of Marfa		0		30.317652	-103.775897	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:3a0e5072-2645-472f-8a69-ec3a43677bb2	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840437
14840438	ASU	ASUHIC		PreservedSpecimen	03bbc0d4-b4a1-48d4-a616-cc70e34efcfd		Teneb_base 2992, ASUC 10337	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes debilis	LeConte, 1858	Eleodes	debilis			A.D. Smith							Linda Draper		Oscar Francke, Mont A.Cazier		1974-00-00	1974	0	6			6-6..1974	found under cow chips												adult						USA	Texas	Brewster County		Paisano Pass, 13 mi. E of Marfa		0		30.317652	-103.775897	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:03bbc0d4-b4a1-48d4-a616-cc70e34efcfd	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840438
14840439	ASU	ASUHIC		PreservedSpecimen	d7a83a6f-4e6c-41d3-920d-0e07b301eb6b		Teneb_base 2993, ASUC 10332	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes debilis	LeConte, 1858	Eleodes	debilis			A.D. Smith							Linda Draper		Oscar Francke, Mont A.Cazier		1974-00-00	1974	0	6			6-6..1974	found under cow chips												adult						USA	Texas	Brewster County		Paisano Pass, 13 mi. E of Marfa		0		30.317652	-103.775897	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:d7a83a6f-4e6c-41d3-920d-0e07b301eb6b	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840439
14840440	ASU	ASUHIC		PreservedSpecimen	57fe0cb7-2541-42c2-98a8-db65c58227c8		Teneb_base 2994, ASUC 10331	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes debilis	LeConte, 1858	Eleodes	debilis			A.D. Smith							Linda Draper		Oscar Francke, Mont A.Cazier		1974-00-00	1974	0	6			6-6..1974	found under cow chips												adult						USA	Texas	Brewster County		Paisano Pass, 13 mi. E of Marfa		0		30.317652	-103.775897	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:57fe0cb7-2541-42c2-98a8-db65c58227c8	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840440
14840441	ASU	ASUHIC		PreservedSpecimen	c4793cb2-d324-4f1f-800f-181f0ffcfc42		Teneb_base 2809, ASUC 10705	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes suturalis	(Say, 1824)	Eleodes	suturalis			Stephanie Delgado							G. Lovejoy				1966-00-00	1966	0	18			18-18..1966													adult						USA	Texas	Gray County		Pampa		0		35.535722	-100.95954	WGS84			David Fleming		SCAN	requires verification		970	990							dflemin2	2015-03-08 21:17:29		1	urn:uuid:c4793cb2-d324-4f1f-800f-181f0ffcfc42	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840441
14840442	ASU	ASUHIC		PreservedSpecimen	334115d1-ea71-4443-9959-15a66f2de131		Teneb_base 2810, ASUC 10704	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes suturalis	(Say, 1824)	Eleodes	suturalis			C.A. Triplehorn							G. Lovejoy				1966-00-00	1966	0	18			18-18..1966													adult						USA	Texas	Gray County		Pampa		0		35.535722	-100.95954	WGS84			David Fleming		SCAN	requires verification		970	990							dflemin2	2015-03-08 21:17:29		1	urn:uuid:334115d1-ea71-4443-9959-15a66f2de131	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840442
14840443	ASU	ASUHIC		PreservedSpecimen	eba500c3-3891-4f96-9188-563e8c9abec2		Teneb_base 3027, ASUC 10786	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes tricostatus	(Say, 1824)	Eleodes	tricostatus			C.A. Triplehorn							G. Lovejoy				1966-00-00	1966	0	18			18-18..1966													adult						USA	Texas	Gray County		Pampa		0		35.535722	-100.95954	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:eba500c3-3891-4f96-9188-563e8c9abec2	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840443
14840444	ASU	ASUHIC		PreservedSpecimen	e6234add-a1da-4135-a6bd-658801d5a45c		Teneb_base 2236, ASUC 11777	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes opacus	(Say, 1824)	Eleodes	opacus			C.A. Triplehorn							G. Lovejoy				1966-00-00	1966	0	18			18-18..1966													adult						USA	Texas	Gray County		Pampa		0		35.535722	-100.95954	WGS84			David Fleming		SCAN	requires verification		970	990							dflemin2	2015-03-08 21:17:29		1	urn:uuid:e6234add-a1da-4135-a6bd-658801d5a45c	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840444
14840445	ASU	ASUHIC		PreservedSpecimen	a9cad8d2-27a8-4869-a968-fcb81361fc7d		Teneb_base 2420, ASUC 11778	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes opacus	(Say, 1824)	Eleodes	opacus			C.A. Triplehorn							Louesey				1966-00-00	1966	0	18			18-18..1966													adult						USA	Texas	Gray County		Pampa		0		35.535722	-100.95954	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:a9cad8d2-27a8-4869-a968-fcb81361fc7d	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840445
14840446	ASU	ASUHIC		PreservedSpecimen	d8fd46e0-2d04-4e0a-bf78-cead886f4946	ASUHIC0076449	Teneb_base 2391, ASUC 11602	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes dissimilis	Blaisdell, 1909	Eleodes	dissimilis			C.A. Triplehorn							N. Pappas				1980-02-14	1980	2	14	45			on ground												adult						USA	Arizona	Maricopa County		Paradise Valley		0		33.53111	-111.94194	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-06-26 16:52:17		1	urn:uuid:d8fd46e0-2d04-4e0a-bf78-cead886f4946	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840446
14840447	ASU	ASUHIC		PreservedSpecimen	960bb1ab-4717-4837-bb6f-403622301a6b		Teneb_base 2501, ASUC 11677	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes longicollis	LeConte, 1851	Eleodes	longicollis			C.A. Triplehorn							S. Fleming				1969-00-00	1969	0	12			12-12..1969													adult						USA	Arizona	Gila County		Payson		0		34.23083	-111.32444	WGS84			David Fleming		SCAN	requires verification		1542	1542							dflemin2	2015-03-08 21:17:29		1	urn:uuid:960bb1ab-4717-4837-bb6f-403622301a6b	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840447
14840448	ASU	ASUHIC		PreservedSpecimen	2aba93cf-5793-4bc5-a0b8-0fc9ab4bd8a8		Teneb_base 2502, ASUC 11678	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes longicollis	LeConte, 1851	Eleodes	longicollis			C.A. Triplehorn							S. Fleming				1969-00-00	1969	0	12			12-12..1969													adult						USA	Arizona	Gila County		Payson		0		34.23083	-111.32444	WGS84			David Fleming		SCAN	requires verification		1542	1542							dflemin2	2015-03-08 21:17:29		1	urn:uuid:2aba93cf-5793-4bc5-a0b8-0fc9ab4bd8a8	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840448
14840449	ASU	ASUHIC		PreservedSpecimen	78f2f10b-5d8a-4ef8-9c43-46af68f5163d		Teneb_base 2514, ASUC 11660	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes longicollis	LeConte, 1851	Eleodes	longicollis			C.A. Triplehorn							Edwin W. Minch				1980-00-00	1980	0	21			21-21..1980													adult						USA	Arizona	Santa Cruz County		Pena Blanca Lake		0		31.40917	-111.08472	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-10-09 00:34:11		1	urn:uuid:78f2f10b-5d8a-4ef8-9c43-46af68f5163d	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840449
14840450	ASU	ASUHIC		PreservedSpecimen	b831a91c-3ec0-4b5e-a625-3973baf8cfe9		Teneb_base 3043, ASUC 10847	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes anthracinus	Blaisdell, 1909	Eleodes	anthracinus			Aaron D. Smith							Lyla McGill				1970-00-00	1970	0	18			18-18..1970													adult						USA	Arizona	Santa Cruz County		Pena Blanca Lake		0		31.40917	-111.08472	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:b831a91c-3ec0-4b5e-a625-3973baf8cfe9	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840450
14840451	ASU	ASUHIC		PreservedSpecimen	04d3c67d-67d8-43a2-8f6c-66dbf0cf0dd5		Teneb_base 2841, ASUC 10924	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes caudiferus	LeConte, 1858	Eleodes	caudiferus			C.A. Triplehorn							L. Buran				1968-00-00	1968	0	10			10-10..1968													adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:04d3c67d-67d8-43a2-8f6c-66dbf0cf0dd5	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840451
14840452	ASU	ASUHIC		PreservedSpecimen	46d56cbb-3f29-4b56-b0a2-bdb353d23419		Teneb_base 2845, ASUC 10867	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes caudiferus	LeConte, 1858	Eleodes	caudiferus			C.A. Triplehorn											1976-00-00	1976	0	0			1976	on ground consaul												adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:46d56cbb-3f29-4b56-b0a2-bdb353d23419	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840452
14840453	ASU	ASUHIC		PreservedSpecimen	c0d8f279-5bbc-412b-9f9c-e6d1e58ad2fa		Teneb_base 2245, ASUC 11013	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes armatus	LeConte, 1851	Eleodes	armatus			Aaron D. Smith							Mikivela				1969-00-00	1969	0	30			30-30..1969													adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification		330								dflemin2	2015-03-08 21:17:29		1	urn:uuid:c0d8f279-5bbc-412b-9f9c-e6d1e58ad2fa	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840453
14840454	ASU	ASUHIC		PreservedSpecimen	dd5e8eee-076c-48f4-b200-09a05c873ffd		Teneb_base 3069, ASUC 10435	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes carbonarius	(Say, 1823)	Eleodes	carbonarius			Aaron D. Smith							Santon				1980-00-00	1980	0	20			20-20..1980													adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:dd5e8eee-076c-48f4-b200-09a05c873ffd	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840454
14840455	ASU	ASUHIC		PreservedSpecimen	4d7c15b4-cd27-43f3-a317-0a7f2be45b26		Teneb_base 3079, ASUC 10438	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes carbonarius	(Say, 1823)	Eleodes	carbonarius			C.A. Triplehorn							J. Burd		J. Burton		1976-00-00	1976	0	2			2-2..1976	on ground												adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:4d7c15b4-cd27-43f3-a317-0a7f2be45b26	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840455
14840456	ASU	ASUHIC		PreservedSpecimen	79152b51-0794-4ca4-a7db-c8d4c4f8b67c		Teneb_base 2532, ASUC 11665	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes longicollis	LeConte, 1851	Eleodes	longicollis			C.A. Triplehorn							R. Mitchell				1970-00-00	1970					1970													adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:79152b51-0794-4ca4-a7db-c8d4c4f8b67c	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840456
14840457	ASU	ASUHIC		PreservedSpecimen	ca228cbb-97a1-4d69-9158-05855705877e		Teneb_base 1136	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes tribulus	Thomas, 2005	Eleodes	tribulus			C.A. Triplehorn							R.E. Sill				1962-00-00	1962	0	5			5-5..1962													adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification		330								dflemin2	2015-03-08 21:17:29		1	urn:uuid:ca228cbb-97a1-4d69-9158-05855705877e	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840457
14840458	ASU	ASUHIC		PreservedSpecimen	9e6aa437-5246-4e89-a515-8db83abd9f55	ASUHIC0078579	Teneb_base 2029, ASUC 10968	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes armatus	LeConte, 1851	Eleodes	armatus			C.A. Triplehorn							S. Huntington				1966-11-06	1966	11	6	310															adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification		330	330							dflemin2	2016-09-15 18:37:47		1	urn:uuid:9e6aa437-5246-4e89-a515-8db83abd9f55	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840458
14840459	ASU	ASUHIC		PreservedSpecimen	96c9d6ea-aa1a-412f-92de-2986c7e7fa55	ASUHIC0086252	Teneb_base 2037, ASUC 11006	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes armatus	LeConte, 1851	Eleodes	armatus			C.A. Triplehorn							Glen R. Bair				1970-03-10	1970	3	10	69		3-10-1970	under rock												adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification		330	330							dflemin2	2016-09-20 22:40:52		1	urn:uuid:96c9d6ea-aa1a-412f-92de-2986c7e7fa55	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840459
14840460	ASU	ASUHIC		PreservedSpecimen	43964e74-a39e-4bc3-939f-8b03e8a7fc9f		Teneb_base 3089, ASUC 10399	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes carbonarius	(Say, 1823)	Eleodes	carbonarius			Wade Wilber							Mick Deprolo				1966-00-00	1966	0	22			22-22..1966													adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:43964e74-a39e-4bc3-939f-8b03e8a7fc9f	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840460
14840461	ASU	ASUHIC		PreservedSpecimen	9c25d7ff-3eb4-45d4-8966-c9f9d6df6033		Teneb_base 2419, ASUC 11594	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes nigrinus	LeConte, 1858	Eleodes	nigrinus			C.A. Triplehorn							C. Divito				1970-00-00	1970	0	6			6-6..1970													adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification		330	330							dflemin2	2015-03-08 21:17:29		1	urn:uuid:9c25d7ff-3eb4-45d4-8966-c9f9d6df6033	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840461
14840462	ASU	ASUHIC		PreservedSpecimen	06d5b96e-a5f7-4d6b-a497-f0bace37a314		Teneb_base 2388, ASUC 11598	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes dissimilis	Blaisdell, 1909	Eleodes	dissimilis			C.A. Triplehorn							T.C. Wald				1971-00-00	1971	0	2			2-2..1971	found in dirt												adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:06d5b96e-a5f7-4d6b-a497-f0bace37a314	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840462
14840463	ASU	ASUHIC		PreservedSpecimen	6ce981ec-8795-413a-8566-b68dcada6d9f		Teneb_base 2389, ASUC 11599	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes dissimilis	Blaisdell, 1909	Eleodes	dissimilis			C.A. Triplehorn														5			5													adult						USA	Arizona	Maricopa County		Phoenix		0		33.44833	-112.07333	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:6ce981ec-8795-413a-8566-b68dcada6d9f	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840463
14840464	ASU	ASUHIC		PreservedSpecimen	290f2e6b-c69a-4108-bdcb-57038aa3d969		Teneb_base 3339, ASUC 10460	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes carbonarius	(Say, 1823)	Eleodes	carbonarius			Allison Smith							W.W. Miller				1972-00-00	1972	5	6			6-6.5.1972													adult						USA	California	San Diego County		Pine Valley		0		32.83583	-116.53361	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:290f2e6b-c69a-4108-bdcb-57038aa3d969	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840464
14840465	ASU	ASUHIC		PreservedSpecimen	e1c50a33-24c0-4915-a9b2-3b02d30ebe2f		Teneb_base 2386, ASUC 10674	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes extricatus	Say, 1824	Eleodes	extricatus			C.A. Triplehorn							Linda Parsons				1977-00-00	1977	0	21			21-21..1977													adult						USA	Idaho	Bannock County		Pocatello		0		42.87139	-112.44472	WGS84			David Fleming		SCAN	requires verification		4400	5100							dflemin2	2015-03-08 21:17:29		1	urn:uuid:e1c50a33-24c0-4915-a9b2-3b02d30ebe2f	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840465
14840466	ASU	ASUHIC		PreservedSpecimen	d4a9c29e-bd39-4d3d-af40-366ccb591343		Teneb_base 3061, ASUC 10412	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes carbonarius	(Say, 1823)	Eleodes	carbonarius			Aaron D. Smith							Mont A. Cazier				1960-00-00	1960	0	22			22-22..1960													adult						USA	Arizona	Cochise County		Portal		0		31.91361	-109.14083	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:d4a9c29e-bd39-4d3d-af40-366ccb591343	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840466
14840467	ASU	ASUHIC		PreservedSpecimen	faf6b1ae-0514-4f2f-8e9f-ddff4a8b92f2		Teneb_base 3062, ASUC 10417	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes carbonarius	(Say, 1823)	Eleodes	carbonarius			Aaron D. Smith							Mont A. Cazier				1961-00-00	1961	0	24			24-24..1961													adult						USA	Arizona	Cochise County		Portal		0		31.91361	-109.14083	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:faf6b1ae-0514-4f2f-8e9f-ddff4a8b92f2	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840467
14840468	ASU	ASUHIC		PreservedSpecimen	b8705dd3-7f63-4d87-955d-ba481c38bb9b		Teneb_base 3075, ASUC 10436	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes carbonarius	(Say, 1823)	Eleodes	carbonarius			Aaron D. Smith							Mont A. Cazier		Mortenson		1961-00-00	1961	0	6			6-6..1961													adult						USA	Arizona	Cochise County		6 mi. E of Portal		0		31.873819	-109.054258	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:b8705dd3-7f63-4d87-955d-ba481c38bb9b	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840468
14840469	ASU	ASUHIC		PreservedSpecimen	aecc0d30-36a2-418b-9893-4914b7c48e20		Teneb_base 2474, ASUC 11628	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes longicollis	LeConte, 1851	Eleodes	longicollis			Charles A. Triplehorn	No record						Jean H. Puckle		M.A. Mortenson, Mont A. Cazier		1964-00-00	1964	0	8			8-8..1964													adult						USA	Arizona	Cochise County		Portal		0		31.91361	-109.14083	WGS84			David Fleming		SCAN	requires verification		1643	2103							dflemin2	2015-12-18 13:48:56		1	urn:uuid:aecc0d30-36a2-418b-9893-4914b7c48e20	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840469
14840470	ASU	ASUHIC		PreservedSpecimen	fe6f7c16-8223-4c0c-adb2-956725651023		Teneb_base 2479, ASUC 11633	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes longicollis	LeConte, 1851	Eleodes	longicollis			C.A. Triplehorn							Jean H. Puckle		M. A. Mortenson, Mont A. Cazier		1964-00-00	1964	0	15			15-15..1964													adult						USA	Arizona	Cochise County		Portal		0		31.91361	-109.14083	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:fe6f7c16-8223-4c0c-adb2-956725651023	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840470
14840471	ASU	ASUHIC		PreservedSpecimen	544aea41-c476-4390-b754-93a918c979a5		Teneb_base 2482, ASUC 11636	Animalia	Arthropoda	Insecta	Coleoptera	Tenebrionidae	Eleodes longicollis	LeConte, 1851	Eleodes	longicollis			C.A. Triplehorn							Stanley A. Gorodenski				1965-00-00	1965	0	18			18-18..1965													adult						USA	Arizona	Cochise County		Portal		0		31.91361	-109.14083	WGS84			David Fleming		SCAN	requires verification										dflemin2	2015-03-08 21:17:29		1	urn:uuid:544aea41-c476-4390-b754-93a918c979a5	http://scan-bugs.org/portal/collections/individual/index.php?occid=14840471
